IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.217.167.88,2053,2053,true,HKG,Asia Pacific,Hong Kong,100,7.47
8.219.220.88,2087,2087,true,SIN,Asia Pacific,Singapore,108,7.47
8.218.110.180,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,7.47
8.219.175.127,443,443,true,SIN,Asia Pacific,Singapore,89,7.47
8.222.252.150,2053,2053,true,SIN,Asia Pacific,Singapore,124,7.47
47.243.173.187,2096,2096,true,HKG,Asia Pacific,Hong Kong,81,7.46
8.218.156.91,80,80,false,HKG,Asia Pacific,Hong Kong,67,7.46
8.217.167.88,80,80,false,HKG,Asia Pacific,Hong Kong,40,7.46
47.236.169.141,8443,8443,true,SIN,Asia Pacific,Singapore,106,7.46
8.219.237.250,443,443,true,SIN,Asia Pacific,Singapore,225,7.46
8.222.160.176,8880,8880,false,SIN,Asia Pacific,Singapore,48,7.46
8.218.146.204,2083,2083,true,HKG,Asia Pacific,Hong Kong,132,7.46
8.219.98.13,2083,2083,true,SIN,Asia Pacific,Singapore,74,7.46
47.236.164.215,2083,2083,true,SIN,Asia Pacific,Singapore,47,7.44
47.236.5.223,2083,2083,true,SIN,Asia Pacific,Singapore,88,7.44
8.217.193.25,80,80,false,HKG,Asia Pacific,Hong Kong,37,7.44
8.219.210.57,80,80,false,SIN,Asia Pacific,Singapore,202,7.44
8.219.251.81,2096,2096,true,SIN,Asia Pacific,Singapore,189,7.43
8.219.40.37,8880,8880,false,SIN,Asia Pacific,Singapore,19,7.43
8.219.191.110,2087,2087,true,SIN,Asia Pacific,Singapore,233,7.43
47.236.104.98,443,443,true,SIN,Asia Pacific,Singapore,40,7.43
47.237.8.82,80,80,false,SIN,Asia Pacific,Singapore,17,7.43
47.236.170.54,2086,2086,false,SIN,Asia Pacific,Singapore,7,7.43
47.76.33.40,8443,8443,true,HKG,Asia Pacific,Hong Kong,56,7.43
8.222.187.4,2095,2095,false,SIN,Asia Pacific,Singapore,31,7.43
8.218.174.118,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,7.43
8.217.251.62,80,80,false,HKG,Asia Pacific,Hong Kong,48,7.42
8.219.40.37,2096,2096,true,SIN,Asia Pacific,Singapore,116,7.42
8.219.240.160,8443,8443,true,SIN,Asia Pacific,Singapore,228,7.42
8.222.134.170,2086,2086,false,SIN,Asia Pacific,Singapore,26,7.41
47.236.180.51,2087,2087,true,SIN,Asia Pacific,Singapore,90,7.41
47.237.83.20,2083,2083,true,SIN,Asia Pacific,Singapore,64,7.41
8.219.60.68,2096,2096,true,SIN,Asia Pacific,Singapore,21,7.41
8.222.213.221,2087,2087,true,SIN,Asia Pacific,Singapore,82,7.41
8.218.105.223,2082,2082,false,HKG,Asia Pacific,Hong Kong,46,7.41
8.218.105.223,2095,2095,false,HKG,Asia Pacific,Hong Kong,45,7.40
8.218.204.128,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,7.40
8.218.188.129,2087,2087,true,HKG,Asia Pacific,Hong Kong,59,7.40
8.222.144.50,2087,2087,true,SIN,Asia Pacific,Singapore,105,7.40
47.243.86.79,2083,2083,true,HKG,Asia Pacific,Hong Kong,91,7.40
8.219.248.47,2083,2083,true,SIN,Asia Pacific,Singapore,99,7.40
8.219.1.92,8443,8443,true,SIN,Asia Pacific,Singapore,84,7.39
8.210.146.108,2083,2083,true,HKG,Asia Pacific,Hong Kong,86,7.39
8.222.152.165,80,80,false,SIN,Asia Pacific,Singapore,23,7.39
8.222.214.13,2052,2052,false,SIN,Asia Pacific,Singapore,8,7.38
8.219.194.170,2053,2053,true,SIN,Asia Pacific,Singapore,88,7.38
8.222.146.222,2086,2086,false,SIN,Asia Pacific,Singapore,13,7.38
8.219.210.64,2083,2083,true,SIN,Asia Pacific,Singapore,81,7.38
8.219.210.57,8080,8080,false,SIN,Asia Pacific,Singapore,256,7.37
8.222.237.131,2053,2053,true,SIN,Asia Pacific,Singapore,60,7.37
8.218.243.95,443,443,true,HKG,Asia Pacific,Hong Kong,105,7.36
47.236.170.54,8880,8880,false,SIN,Asia Pacific,Singapore,24,7.36
47.236.87.246,8880,8880,false,SIN,Asia Pacific,Singapore,15,7.35
8.219.210.57,2095,2095,false,SIN,Asia Pacific,Singapore,8,7.35
8.218.188.129,2096,2096,true,HKG,Asia Pacific,Hong Kong,58,7.35
8.219.60.54,8880,8880,false,SIN,Asia Pacific,Singapore,12,7.34
8.222.150.197,2087,2087,true,SIN,Asia Pacific,Singapore,119,7.34
8.219.140.229,8443,8443,true,SIN,Asia Pacific,Singapore,84,7.34
8.219.103.57,2083,2083,true,SIN,Asia Pacific,Singapore,173,7.33
8.219.61.52,2083,2083,true,SIN,Asia Pacific,Singapore,51,7.33
47.236.9.152,2095,2095,false,SIN,Asia Pacific,Singapore,32,7.33
8.218.243.95,2052,2052,false,HKG,Asia Pacific,Hong Kong,90,7.33
8.219.153.237,80,80,false,NRT,Asia Pacific,Tokyo,84,7.33
8.218.188.129,2095,2095,false,HKG,Asia Pacific,Hong Kong,58,7.33
8.222.253.235,8880,8880,false,SIN,Asia Pacific,Singapore,7,7.32
8.218.8.142,2087,2087,true,HKG,Asia Pacific,Hong Kong,116,7.32
47.242.176.237,8080,8080,false,HKG,Asia Pacific,Hong Kong,44,7.32
8.219.240.160,443,443,true,SIN,Asia Pacific,Singapore,141,7.32
8.219.198.34,2086,2086,false,SIN,Asia Pacific,Singapore,10,7.32
47.237.83.20,2053,2053,true,SIN,Asia Pacific,Singapore,74,7.32
8.219.248.47,2052,2052,false,SIN,Asia Pacific,Singapore,27,7.32
47.245.118.70,8443,8443,true,SIN,Asia Pacific,Singapore,54,7.31
47.236.202.91,8080,8080,false,SIN,Asia Pacific,Singapore,30,7.31
47.76.80.72,80,80,false,HKG,Asia Pacific,Hong Kong,45,7.31
47.245.107.174,2096,2096,true,SIN,Asia Pacific,Singapore,56,7.31
8.218.174.118,80,80,false,HKG,Asia Pacific,Hong Kong,46,7.31
47.236.167.231,2083,2083,true,SIN,Asia Pacific,Singapore,81,7.30
47.237.95.156,2052,2052,false,SIN,Asia Pacific,Singapore,18,7.30
47.236.10.182,2096,2096,true,SIN,Asia Pacific,Singapore,41,7.30
47.236.121.23,2096,2096,true,SIN,Asia Pacific,Singapore,40,7.30
8.210.65.1,2083,2083,true,HKG,Asia Pacific,Hong Kong,53,7.30
47.237.92.26,80,80,false,SIN,Asia Pacific,Singapore,25,7.29
8.218.8.142,2096,2096,true,HKG,Asia Pacific,Hong Kong,70,7.29
47.245.84.124,2087,2087,true,SIN,Asia Pacific,Singapore,141,7.29
8.219.167.65,8080,8080,false,SIN,Asia Pacific,Singapore,5,7.29
47.236.237.90,2082,2082,false,SIN,Asia Pacific,Singapore,14,7.28
8.218.207.169,2082,2082,false,HKG,Asia Pacific,Hong Kong,46,7.28
8.219.140.63,2096,2096,true,SIN,Asia Pacific,Singapore,123,7.28
8.222.146.222,8880,8880,false,SIN,Asia Pacific,Singapore,50,7.28
8.218.156.91,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,7.28
47.243.107.148,2087,2087,true,HKG,Asia Pacific,Hong Kong,116,7.28
47.236.169.15,2083,2083,true,SIN,Asia Pacific,Singapore,45,7.28
8.219.189.143,2095,2095,false,SIN,Asia Pacific,Singapore,19,7.27
8.222.244.123,2082,2082,false,SIN,Asia Pacific,Singapore,12,7.27
47.236.146.249,2095,2095,false,SIN,Asia Pacific,Singapore,6,7.27
8.218.207.169,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,7.27
47.245.93.74,2052,2052,false,SIN,Asia Pacific,Singapore,38,7.26
47.242.202.230,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,7.26
47.242.79.71,2087,2087,true,HKG,Asia Pacific,Hong Kong,106,7.26
8.219.106.156,2096,2096,true,SIN,Asia Pacific,Singapore,114,7.26
8.219.157.97,2083,2083,true,SIN,Asia Pacific,Singapore,78,7.26
8.218.11.90,80,80,false,HKG,Asia Pacific,Hong Kong,62,7.26
47.236.167.231,2052,2052,false,SIN,Asia Pacific,Singapore,19,7.25
47.236.170.54,8443,8443,true,SIN,Asia Pacific,Singapore,138,7.25
47.242.59.216,2082,2082,false,HKG,Asia Pacific,Hong Kong,54,7.25
8.219.201.8,2095,2095,false,SIN,Asia Pacific,Singapore,28,7.25
47.236.10.100,2096,2096,true,SIN,Asia Pacific,Singapore,120,7.25
8.219.13.143,2095,2095,false,SIN,Asia Pacific,Singapore,8,7.25
47.243.27.217,8443,8443,true,HKG,Asia Pacific,Hong Kong,60,7.24
47.236.116.26,80,80,false,SIN,Asia Pacific,Singapore,17,7.24
47.236.237.90,8443,8443,true,SIN,Asia Pacific,Singapore,68,7.24
8.218.119.115,2053,2053,true,HKG,Asia Pacific,Hong Kong,82,7.24
47.237.83.20,8880,8880,false,SIN,Asia Pacific,Singapore,18,7.24
8.219.193.202,2087,2087,true,SIN,Asia Pacific,Singapore,121,7.24
8.218.65.237,2053,2053,true,HKG,Asia Pacific,Hong Kong,224,7.24
8.210.156.6,2053,2053,true,HKG,Asia Pacific,Hong Kong,71,7.23
8.222.137.192,8080,8080,false,SIN,Asia Pacific,Singapore,12,7.23
8.218.158.94,2096,2096,true,HKG,Asia Pacific,Hong Kong,68,7.23
8.218.158.94,2053,2053,true,HKG,Asia Pacific,Hong Kong,97,7.23
8.210.156.6,80,80,false,HKG,Asia Pacific,Hong Kong,38,7.23
8.219.6.150,2053,2053,true,SIN,Asia Pacific,Singapore,59,7.22
47.236.150.13,2087,2087,true,SIN,Asia Pacific,Singapore,71,7.22
47.243.27.217,2096,2096,true,HKG,Asia Pacific,Hong Kong,78,7.22
8.218.146.204,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,7.22
47.236.97.90,8080,8080,false,SIN,Asia Pacific,Singapore,15,7.22
8.219.198.139,8443,8443,true,SIN,Asia Pacific,Singapore,153,7.22
8.219.51.211,2082,2082,false,SIN,Asia Pacific,Singapore,28,7.22
8.222.244.192,2083,2083,true,SIN,Asia Pacific,Singapore,108,7.22
8.219.235.164,2087,2087,true,SIN,Asia Pacific,Singapore,168,7.22
8.210.192.93,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,7.22
47.76.49.246,2096,2096,true,HKG,Asia Pacific,Hong Kong,40,7.22
47.245.126.151,8080,8080,false,SIN,Asia Pacific,Singapore,10,7.22
8.219.93.5,2087,2087,true,SIN,Asia Pacific,Singapore,105,7.22
8.219.51.211,443,443,true,SIN,Asia Pacific,Singapore,82,7.22
8.219.196.24,2096,2096,true,SIN,Asia Pacific,Singapore,229,7.21
8.219.104.242,2053,2053,true,SIN,Asia Pacific,Singapore,98,7.21
8.219.174.213,2096,2096,true,SIN,Asia Pacific,Singapore,64,7.21
47.236.237.90,2087,2087,true,SIN,Asia Pacific,Singapore,91,7.20
8.219.213.112,2086,2086,false,SIN,Asia Pacific,Singapore,14,7.19
8.222.175.6,443,443,true,SIN,Asia Pacific,Singapore,69,7.19
47.236.254.120,8080,8080,false,SIN,Asia Pacific,Singapore,13,7.19
8.219.193.22,2096,2096,true,SIN,Asia Pacific,Singapore,129,7.19
8.219.199.220,2082,2082,false,SIN,Asia Pacific,Singapore,31,7.19
8.222.160.176,2052,2052,false,SIN,Asia Pacific,Singapore,14,7.18
8.218.149.193,443,443,true,HKG,Asia Pacific,Hong Kong,51,7.18
47.236.174.206,2083,2083,true,SIN,Asia Pacific,Singapore,64,7.18
8.218.105.223,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,7.18
47.236.11.84,2082,2082,false,SIN,Asia Pacific,Singapore,16,7.18
8.219.50.180,2095,2095,false,SIN,Asia Pacific,Singapore,24,7.18
8.219.228.193,2087,2087,true,SIN,Asia Pacific,Singapore,83,7.17
47.237.95.156,8880,8880,false,SIN,Asia Pacific,Singapore,22,7.17
47.236.166.131,80,80,false,SIN,Asia Pacific,Singapore,22,7.17
8.219.1.92,2052,2052,false,SIN,Asia Pacific,Singapore,14,7.16
8.219.74.35,2096,2096,true,SIN,Asia Pacific,Singapore,52,7.16
8.218.22.210,8443,8443,true,HKG,Asia Pacific,Hong Kong,187,7.15
8.218.156.91,2095,2095,false,HKG,Asia Pacific,Hong Kong,63,7.15
8.217.149.28,2086,2086,false,HKG,Asia Pacific,Hong Kong,47,7.15
8.222.183.242,2082,2082,false,SIN,Asia Pacific,Singapore,25,7.15
8.219.228.193,2087,2087,true,SIN,Asia Pacific,Singapore,48,7.15
8.219.213.112,2096,2096,true,SIN,Asia Pacific,Singapore,113,7.15
47.236.10.100,2082,2082,false,SIN,Asia Pacific,Singapore,26,7.14
8.217.250.222,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,7.14
8.219.50.180,2053,2053,true,SIN,Asia Pacific,Singapore,78,7.14
8.222.150.197,2095,2095,false,SIN,Asia Pacific,Singapore,13,7.14
8.219.210.64,80,80,false,SIN,Asia Pacific,Singapore,52,7.14
47.236.171.205,2086,2086,false,SIN,Asia Pacific,Singapore,15,7.14
47.236.167.231,8443,8443,true,SIN,Asia Pacific,Singapore,19,7.14
47.236.172.95,2086,2086,false,SIN,Asia Pacific,Singapore,14,7.14
47.236.97.90,8880,8880,false,SIN,Asia Pacific,Singapore,18,7.14
8.222.187.4,2087,2087,true,SIN,Asia Pacific,Singapore,50,7.13
8.222.183.242,2082,2082,false,SIN,Asia Pacific,Singapore,27,7.13
8.218.143.10,80,80,false,HKG,Asia Pacific,Hong Kong,54,7.13
8.219.238.145,2083,2083,true,SIN,Asia Pacific,Singapore,97,7.13
8.219.159.232,2096,2096,true,SIN,Asia Pacific,Singapore,70,7.12
8.219.195.47,2053,2053,true,SIN,Asia Pacific,Singapore,107,7.12
8.222.150.197,2082,2082,false,SIN,Asia Pacific,Singapore,49,7.11
8.210.119.11,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,7.10
47.237.8.82,8443,8443,true,SIN,Asia Pacific,Singapore,13,7.10
8.219.6.157,2082,2082,false,SIN,Asia Pacific,Singapore,28,7.10
8.217.239.116,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,7.10
8.219.1.92,2052,2052,false,SIN,Asia Pacific,Singapore,9,7.10
47.236.125.62,80,80,false,NRT,Asia Pacific,Tokyo,76,7.10
8.219.200.145,2095,2095,false,SIN,Asia Pacific,Singapore,14,7.09
8.219.177.205,2053,2053,true,SIN,Asia Pacific,Singapore,113,7.09
8.219.188.162,8443,8443,true,SIN,Asia Pacific,Singapore,180,7.09
8.219.191.40,2082,2082,false,SIN,Asia Pacific,Singapore,17,7.09
47.242.155.183,2083,2083,true,HKG,Asia Pacific,Hong Kong,55,7.09
8.222.140.87,8080,8080,false,SIN,Asia Pacific,Singapore,19,7.08
8.222.174.108,8880,8880,false,SIN,Asia Pacific,Singapore,16,7.08
8.219.6.150,2095,2095,false,SIN,Asia Pacific,Singapore,52,7.08
47.237.95.13,8080,8080,false,SIN,Asia Pacific,Singapore,22,7.08
8.222.137.192,2053,2053,true,SIN,Asia Pacific,Singapore,158,7.08
8.218.110.180,2052,2052,false,HKG,Asia Pacific,Hong Kong,61,7.07
8.218.201.73,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,7.07
8.218.65.237,443,443,true,HKG,Asia Pacific,Hong Kong,188,7.07
8.219.4.122,443,443,true,SIN,Asia Pacific,Singapore,43,7.07
8.222.146.222,2053,2053,true,SIN,Asia Pacific,Singapore,120,7.07
8.222.181.139,443,443,true,SIN,Asia Pacific,Singapore,83,7.06
47.236.170.54,2052,2052,false,SIN,Asia Pacific,Singapore,15,7.06
8.219.0.162,80,80,false,SIN,Asia Pacific,Singapore,14,7.06
8.222.138.164,8080,8080,false,SIN,Asia Pacific,Singapore,26,7.05
8.210.245.224,2053,2053,true,HKG,Asia Pacific,Hong Kong,90,7.05
47.236.10.100,2083,2083,true,SIN,Asia Pacific,Singapore,94,7.05
8.222.162.45,8443,8443,true,SIN,Asia Pacific,Singapore,85,7.05
8.217.248.220,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,7.05
8.222.167.147,2082,2082,false,SIN,Asia Pacific,Singapore,6,7.04
8.219.60.54,2052,2052,false,SIN,Asia Pacific,Singapore,16,7.04
47.236.172.95,8080,8080,false,SIN,Asia Pacific,Singapore,38,7.03
8.218.174.118,2087,2087,true,HKG,Asia Pacific,Hong Kong,45,7.03
8.222.152.165,8080,8080,false,SIN,Asia Pacific,Singapore,17,7.03
8.218.3.12,80,80,false,HKG,Asia Pacific,Hong Kong,53,7.03
8.222.162.45,8080,8080,false,SIN,Asia Pacific,Singapore,36,7.03
8.210.192.93,2053,2053,true,HKG,Asia Pacific,Hong Kong,92,7.02
8.217.250.5,8080,8080,false,HKG,Asia Pacific,Hong Kong,59,7.02
8.218.146.204,2096,2096,true,HKG,Asia Pacific,Hong Kong,58,7.02
8.219.189.143,2082,2082,false,SIN,Asia Pacific,Singapore,17,7.02
8.219.1.92,2086,2086,false,SIN,Asia Pacific,Singapore,5,7.02
8.219.238.145,8080,8080,false,SIN,Asia Pacific,Singapore,19,7.01
47.243.27.217,2082,2082,false,HKG,Asia Pacific,Hong Kong,34,7.01
8.219.206.53,2082,2082,false,SIN,Asia Pacific,Singapore,12,7.01
8.210.192.93,8880,8880,false,HKG,Asia Pacific,Hong Kong,35,7.01
8.218.127.249,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,7.01
8.219.61.52,8880,8880,false,SIN,Asia Pacific,Singapore,9,7.01
8.219.1.92,2087,2087,true,SIN,Asia Pacific,Singapore,47,7.00
8.219.3.53,2086,2086,false,SIN,Asia Pacific,Singapore,14,7.00
8.222.164.209,8880,8880,false,SIN,Asia Pacific,Singapore,16,6.99
8.219.196.24,2087,2087,true,SIN,Asia Pacific,Singapore,100,6.98
47.236.10.100,8443,8443,true,SIN,Asia Pacific,Singapore,25,6.98
8.210.101.157,2053,2053,true,HKG,Asia Pacific,Hong Kong,47,6.98
47.243.86.79,2082,2082,false,HKG,Asia Pacific,Hong Kong,53,6.98
8.219.197.111,2086,2086,false,SIN,Asia Pacific,Singapore,7,6.98
47.243.162.49,2053,2053,true,HKG,Asia Pacific,Hong Kong,76,6.98
8.219.245.187,2096,2096,true,SIN,Asia Pacific,Singapore,233,6.98
8.210.245.224,2083,2083,true,HKG,Asia Pacific,Hong Kong,42,6.98
8.219.4.122,2087,2087,true,SIN,Asia Pacific,Singapore,82,6.97
8.219.186.189,8443,8443,true,SIN,Asia Pacific,Singapore,165,6.96
8.218.126.53,80,80,false,HKG,Asia Pacific,Hong Kong,34,6.96
8.210.192.93,2087,2087,true,HKG,Asia Pacific,Hong Kong,59,6.96
47.245.107.174,2053,2053,true,SIN,Asia Pacific,Singapore,76,6.95
8.219.60.54,8443,8443,true,SIN,Asia Pacific,Singapore,80,6.95
8.217.221.165,2095,2095,false,HKG,Asia Pacific,Hong Kong,65,6.95
8.217.167.88,2096,2096,true,HKG,Asia Pacific,Hong Kong,88,6.94
8.218.143.10,8880,8880,false,HKG,Asia Pacific,Hong Kong,43,6.94
47.236.237.90,2052,2052,false,SIN,Asia Pacific,Singapore,13,6.94
8.219.0.162,2086,2086,false,SIN,Asia Pacific,Singapore,14,6.94
8.218.2.181,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,6.94
47.236.254.120,2095,2095,false,SIN,Asia Pacific,Singapore,17,6.94
8.210.21.65,80,80,false,HKG,Asia Pacific,Hong Kong,41,6.94
8.219.240.160,2083,2083,true,SIN,Asia Pacific,Singapore,111,6.93
8.219.0.162,2082,2082,false,SIN,Asia Pacific,Singapore,11,6.93
8.219.189.143,8080,8080,false,SIN,Asia Pacific,Singapore,7,6.93
8.210.151.69,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,6.93
8.219.142.229,2087,2087,true,SIN,Asia Pacific,Singapore,114,6.93
47.236.169.141,80,80,false,SIN,Asia Pacific,Singapore,12,6.93
47.236.104.11,80,80,false,SIN,Asia Pacific,Singapore,13,6.93
8.210.250.120,2096,2096,true,HKG,Asia Pacific,Hong Kong,46,6.92
8.219.201.174,2053,2053,true,SIN,Asia Pacific,Singapore,109,6.92
8.218.85.128,80,80,false,HKG,Asia Pacific,Hong Kong,41,6.92
8.219.209.14,2096,2096,true,SIN,Asia Pacific,Singapore,152,6.92
8.218.18.235,80,80,false,HKG,Asia Pacific,Hong Kong,40,6.91
47.242.232.14,2083,2083,true,HKG,Asia Pacific,Hong Kong,114,6.91
8.218.143.10,2052,2052,false,HKG,Asia Pacific,Hong Kong,45,6.91
47.236.172.95,2086,2086,false,SIN,Asia Pacific,Singapore,14,6.91
8.217.91.121,8443,8443,true,HKG,Asia Pacific,Hong Kong,103,6.91
47.236.172.95,2053,2053,true,SIN,Asia Pacific,Singapore,107,6.90
47.242.79.71,2052,2052,false,HKG,Asia Pacific,Hong Kong,49,6.90
47.236.150.13,8443,8443,true,SIN,Asia Pacific,Singapore,85,6.90
47.243.161.235,443,443,true,HKG,Asia Pacific,Hong Kong,82,6.90
47.242.176.237,8880,8880,false,HKG,Asia Pacific,Hong Kong,44,6.90
8.219.1.92,80,80,false,SIN,Asia Pacific,Singapore,17,6.90
8.218.174.118,8443,8443,true,HKG,Asia Pacific,Hong Kong,93,6.90
8.219.86.200,2096,2096,true,SIN,Asia Pacific,Singapore,125,6.90
47.245.86.230,8443,8443,true,SIN,Asia Pacific,Singapore,55,6.89
47.245.86.230,8880,8880,false,SIN,Asia Pacific,Singapore,46,6.89
8.218.18.132,8443,8443,true,HKG,Asia Pacific,Hong Kong,128,6.89
8.222.212.219,8080,8080,false,SIN,Asia Pacific,Singapore,39,6.89
47.243.107.148,2052,2052,false,HKG,Asia Pacific,Hong Kong,34,6.89
47.237.84.173,2086,2086,false,SIN,Asia Pacific,Singapore,11,6.89
8.219.228.193,443,443,true,SIN,Asia Pacific,Singapore,118,6.89
47.236.169.164,2083,2083,true,SIN,Asia Pacific,Singapore,46,6.89
47.237.8.82,2053,2053,true,SIN,Asia Pacific,Singapore,57,6.88
8.217.49.34,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,6.87
47.236.169.164,2096,2096,true,SIN,Asia Pacific,Singapore,74,6.87
8.219.250.239,2053,2053,true,SIN,Asia Pacific,Singapore,57,6.87
8.219.228.186,2083,2083,true,SIN,Asia Pacific,Singapore,108,6.86
47.243.70.197,2087,2087,true,HKG,Asia Pacific,Hong Kong,75,6.86
8.222.164.209,8080,8080,false,SIN,Asia Pacific,Singapore,25,6.86
8.222.160.176,2087,2087,true,SIN,Asia Pacific,Singapore,148,6.86
8.222.183.242,2053,2053,true,SIN,Asia Pacific,Singapore,159,6.85
47.236.237.90,2086,2086,false,SIN,Asia Pacific,Singapore,16,6.85
47.237.0.31,2096,2096,true,SIN,Asia Pacific,Singapore,96,6.84
47.243.162.49,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,6.84
8.219.195.47,2087,2087,true,SIN,Asia Pacific,Singapore,10,6.84
8.217.167.88,2086,2086,false,HKG,Asia Pacific,Hong Kong,64,6.83
47.236.169.141,2086,2086,false,SIN,Asia Pacific,Singapore,19,6.83
47.236.97.90,2095,2095,false,SIN,Asia Pacific,Singapore,9,6.82
8.219.5.10,80,80,false,SIN,Asia Pacific,Singapore,16,6.82
8.218.52.115,2087,2087,true,HKG,Asia Pacific,Hong Kong,73,6.82
8.219.241.189,2053,2053,true,SIN,Asia Pacific,Singapore,77,6.82
8.219.228.157,2086,2086,false,SIN,Asia Pacific,Singapore,16,6.82
8.218.119.115,443,443,true,HKG,Asia Pacific,Hong Kong,77,6.82
47.236.104.98,2053,2053,true,SIN,Asia Pacific,Singapore,60,6.81
8.219.50.180,8443,8443,true,SIN,Asia Pacific,Singapore,124,6.81
8.222.144.117,2053,2053,true,SIN,Asia Pacific,Singapore,91,6.81
8.222.221.109,2082,2082,false,SIN,Asia Pacific,Singapore,15,6.80
8.219.201.174,2052,2052,false,SIN,Asia Pacific,Singapore,8,6.80
8.219.11.158,8880,8880,false,SIN,Asia Pacific,Singapore,12,6.80
8.219.222.8,2082,2082,false,SIN,Asia Pacific,Singapore,15,6.80
47.236.168.17,2053,2053,true,SIN,Asia Pacific,Singapore,68,6.80
8.219.209.14,2053,2053,true,SIN,Asia Pacific,Singapore,130,6.79
8.218.18.132,2096,2096,true,HKG,Asia Pacific,Hong Kong,143,6.79
8.219.189.143,2083,2083,true,SIN,Asia Pacific,Singapore,99,6.79
8.219.110.88,2053,2053,true,SIN,Asia Pacific,Singapore,86,6.79
8.219.67.133,2082,2082,false,SIN,Asia Pacific,Singapore,6,6.78
8.219.196.117,8080,8080,false,SIN,Asia Pacific,Singapore,12,6.78
47.243.161.235,2087,2087,true,HKG,Asia Pacific,Hong Kong,69,6.78
8.219.40.37,8080,8080,false,SIN,Asia Pacific,Singapore,31,6.77
47.237.10.1,2087,2087,true,SIN,Asia Pacific,Singapore,77,6.77
47.236.202.91,8880,8880,false,SIN,Asia Pacific,Singapore,20,6.77
8.219.213.112,2052,2052,false,SIN,Asia Pacific,Singapore,22,6.77
47.236.10.100,2083,2083,true,SIN,Asia Pacific,Singapore,61,6.77
47.243.173.187,2083,2083,true,HKG,Asia Pacific,Hong Kong,99,6.77
8.218.126.53,80,80,false,HKG,Asia Pacific,Hong Kong,49,6.76
8.219.50.180,2096,2096,true,SIN,Asia Pacific,Singapore,69,6.76
47.237.95.13,8443,8443,true,SIN,Asia Pacific,Singapore,82,6.76
8.222.136.247,80,80,false,SIN,Asia Pacific,Singapore,68,6.75
8.217.49.34,2083,2083,true,HKG,Asia Pacific,Hong Kong,61,6.75
47.236.9.152,2096,2096,true,SIN,Asia Pacific,Singapore,40,6.75
8.218.181.189,2095,2095,false,HKG,Asia Pacific,Hong Kong,44,6.75
47.236.10.182,2053,2053,true,SIN,Asia Pacific,Singapore,66,6.75
8.222.254.91,2083,2083,true,SIN,Asia Pacific,Singapore,145,6.74
47.243.107.148,2095,2095,false,HKG,Asia Pacific,Hong Kong,52,6.74
8.219.213.112,2052,2052,false,SIN,Asia Pacific,Singapore,14,6.73
8.219.198.34,8080,8080,false,SIN,Asia Pacific,Singapore,6,6.73
8.218.143.10,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,6.72
8.222.180.86,2053,2053,true,SIN,Asia Pacific,Singapore,112,6.72
8.219.3.53,8880,8880,false,SIN,Asia Pacific,Singapore,43,6.72
8.222.174.108,2095,2095,false,SIN,Asia Pacific,Singapore,27,6.71
8.219.193.202,2096,2096,true,SIN,Asia Pacific,Singapore,84,6.70
47.245.114.163,2086,2086,false,SIN,Asia Pacific,Singapore,20,6.70
47.237.95.146,2087,2087,true,SIN,Asia Pacific,Singapore,54,6.70
8.219.103.57,2087,2087,true,SIN,Asia Pacific,Singapore,106,6.69
47.236.87.246,2052,2052,false,SIN,Asia Pacific,Singapore,33,6.69
8.219.210.64,2053,2053,true,SIN,Asia Pacific,Singapore,47,6.68
8.219.186.189,443,443,true,SIN,Asia Pacific,Singapore,78,6.68
8.222.213.221,2083,2083,true,SIN,Asia Pacific,Singapore,96,6.68
47.237.95.156,2083,2083,true,SIN,Asia Pacific,Singapore,44,6.68
47.236.254.120,2053,2053,true,SIN,Asia Pacific,Singapore,130,6.67
8.222.146.222,2082,2082,false,SIN,Asia Pacific,Singapore,27,6.67
8.210.3.24,2096,2096,true,HKG,Asia Pacific,Hong Kong,52,6.67
8.219.177.205,2083,2083,true,SIN,Asia Pacific,Singapore,80,6.67
47.76.49.246,80,80,false,HKG,Asia Pacific,Hong Kong,40,6.66
8.219.73.21,2053,2053,true,SIN,Asia Pacific,Singapore,112,6.66
